iShares STOXX Europe 600 Insurance UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:55,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,34.4181,2022-01-14 00:00:00,Max,--,--,Advancing,0,Up days,1887.0,Up,0.202567326048259,2020-02-12 00:00:00,0.140515917341525,2008-09-19
Low,7.5488,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1759.0,Down,-0.149081985607213,2020-03-12 00:00:00,-0.113277833565482,2009-03-05
Average,22.9722185083631,,Average,--,,,,Unchanged,0.0,Period,0.164644278934092,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2009-08-27 00:00:00,14.9547,14.7946,--,15.0529,14.6399,-1.12081698669322,-0.1677,-1.0705664439942,-0.1601,,,,,
2009-08-26 00:00:00,14.9474,14.9623,--,15.2131,14.9406,0.0320909242854839,0.00480000000000125,0.099682887993904,0.0149000000000008,,,,,
2009-08-25 00:00:00,14.9056,14.9575,--,14.9923,14.7114,0.347518063559578,0.0518000000000001,0.348191283812794,0.0518999999999998,,,,,
2009-08-24 00:00:00,14.5697,14.9057,--,14.9313,14.5697,2.27667268198629,0.331799999999999,2.30615592634028,0.336,,,,,
2009-08-21 00:00:00,14.1546,14.5739,--,14.6111,14.0983,2.92956473222168,0.4148,2.96228787814562,0.4193,,,,,
2009-08-20 00:00:00,14.0069,14.1591,--,14.2122,14.0069,1.12776047767334,0.1579,1.0866073149662,0.152200000000001,,,,,
2009-08-19 00:00:00,14.0328,14.0012,--,14.0394,13.7698,-0.246512489491153,-0.0345999999999993,-0.22518670543298,-0.0315999999999992,,,,,
2009-08-18 00:00:00,13.8713,14.0358,--,14.0359,13.8585,1.22384808994599,0.169700000000001,1.18590182607254,0.1645,,,,,
2009-08-17 00:00:00,14.1888,13.8661,--,14.1888,13.752,-2.35209611199922,-0.334000000000001,-2.27432904826343,-0.322700000000001,,,,,
2009-08-14 00:00:00,14.3675,14.2001,--,14.4392,14.1289,-1.16031405741013,-0.166699999999999,-1.16512963285192,-0.167399999999999,,,,,
2009-08-13 00:00:00,14.1034,14.3668,--,14.4367,14.1034,1.90593058639107,0.268699999999999,1.86763475473998,0.263399999999999,,,,,
2009-08-12 00:00:00,13.9342,14.0981,--,14.1128,13.6841,1.25690399408178,0.175000000000001,1.17624262605675,0.1639,,,,,
2009-08-11 00:00:00,14.2875,13.9231,--,14.353,13.8857,-2.56412050806537,-0.366400000000001,-2.55048118985127,-0.3644,,,,,
2009-08-10 00:00:00,14.1675,14.2895,--,14.2984,14.1206,0.79211692012528,0.112300000000001,0.861125816128462,0.122,,,,,
2009-08-07 00:00:00,14.0403,14.1772,--,14.1928,13.7354,0.92114067683195,0.129399999999999,0.97505039066116,0.136899999999999,,,,,
2009-08-06 00:00:00,13.8823,14.0478,--,14.1887,13.8823,1.16228828206015,0.1614,1.19216556334325,0.1655,,,,,
2009-08-05 00:00:00,13.7496,13.8864,--,14.0477,13.7496,1.04196984690611,0.1432,0.994938034561012,0.136800000000001,,,,,
2009-08-04 00:00:00,13.7653,13.7432,--,13.8511,13.5488,-0.101038736361585,-0.0138999999999996,-0.160548625892643,-0.0221,,,,,
2009-08-03 00:00:00,13.5425,13.7571,--,13.8679,13.5189,1.63041872285097,0.220699999999999,1.5846409451726,0.214599999999999,,,,,
2009-07-31 00:00:00,13.5593,13.5364,--,13.6997,13.467,-0.193178299146177,-0.0261999999999993,-0.168887774442633,-0.0228999999999999,,,,,
2009-07-30 00:00:00,13.2768,13.5626,--,13.649,13.2768,2.15955227140909,0.2867,2.15262713906966,0.2858,,,,,
2009-07-29 00:00:00,13.0342,13.2759,--,13.3337,13.0231,1.83716363413212,0.2395,1.85435239600436,0.2417,,,,,
2009-07-28 00:00:00,13.265,13.0364,--,13.3743,12.9961,-1.76480339999698,-0.2342,-1.72333207689408,-0.2286,,,,,
2009-07-27 00:00:00,13.164,13.2706,--,13.4043,13.1576,0.865718607249532,0.113899999999999,0.809784260103314,0.1066,,,,,
2009-07-24 00:00:00,13.1791,13.1567,--,13.4219,13.045,-0.12070509998025,-0.0158999999999985,-0.169966082661178,-0.0223999999999993,,,,,
2009-07-23 00:00:00,12.8244,13.1726,--,13.202,12.7634,2.73836914557578,0.351099999999999,2.71513677053116,0.348199999999999,,,,,
2009-07-22 00:00:00,12.89,12.8215,--,12.8964,12.5795,-0.65550398648701,-0.0846,-0.53141970519783,-0.0685000000000002,,,,,
2009-07-21 00:00:00,12.7382,12.9061,--,13.048,12.7382,1.29820182564537,0.1654,1.31808261763828,0.167899999999999,,,,,
2009-07-20 00:00:00,12.4299,12.7407,--,12.793,12.4299,2.54744772299222,0.3165,2.50042236864336,0.3108,,,,,
2009-07-17 00:00:00,12.4294,12.4242,--,12.5728,12.3867,-0.12700964630224,-0.0157999999999987,-0.0418362913736668,-0.00519999999999854,,,,,
2009-07-16 00:00:00,12.3375,12.44,--,12.547,12.2695,0.829983140967444,0.102399999999999,0.830800405268483,0.102499999999999,,,,,
2009-07-15 00:00:00,11.8842,12.3376,--,12.3413,11.8842,-0.784070896092513,-0.0975000000000001,3.81514952626176,0.4534,,,,,
2009-07-14 00:00:00,12.2271,12.4351,--,12.4976,12.2271,1.73775025158108,0.212400000000001,1.70113927259939,0.208,,,,,
2009-07-13 00:00:00,11.8081,12.2227,--,12.2227,11.6949,3.42706279563705,0.404999999999999,3.5111491264471,0.4146,,,,,
2009-07-10 00:00:00,12.0381,11.8177,--,12.0381,11.7984,-1.78516517764388,-0.2148,-1.83085370614964,-0.2204,,,,,
2009-07-09 00:00:00,11.9553,12.0325,--,12.2205,11.9553,0.642371421163131,0.0768000000000004,0.645738710028199,0.0772000000000013,,,,,
2009-07-08 00:00:00,12.2875,11.9557,--,12.2875,11.9322,-2.6939699024148,-0.331,-2.70030518819939,-0.331799999999999,,,,,
2009-07-07 00:00:00,12.4279,12.2867,--,12.5005,12.2717,-1.16160275438216,-0.144400000000001,-1.1361533324214,-0.1412,,,,,
2009-07-06 00:00:00,12.614,12.4311,--,12.614,12.3423,-1.59507939774868,-0.201499999999999,-1.44997621690186,-0.1829,,,,,
2009-07-03 00:00:00,12.6604,12.6326,--,12.7261,12.5484,-0.161226586580261,-0.0204000000000004,-0.219582319673937,-0.0277999999999992,,,,,
2009-07-02 00:00:00,13.0682,12.653,--,13.0682,12.647,-3.19791905745543,-0.417999999999999,-3.17717818827382,-0.415199999999999,,,,,
2009-07-01 00:00:00,12.8269,13.071,--,13.1184,12.8269,1.82523545771109,0.234299999999999,1.90303190950268,0.2441,,,,,
2009-06-30 00:00:00,12.978,12.8367,--,13.0407,12.7654,-0.946038752093093,-0.1226,-1.08876560332871,-0.141299999999999,,,,,
2009-06-29 00:00:00,12.6077,12.9593,--,13.0111,12.5772,2.79611003585367,0.352500000000001,2.78877194095673,0.351600000000001,,,,,
2009-06-26 00:00:00,12.6249,12.6068,--,12.8307,12.5192,-0.149694670394516,-0.0189000000000004,-0.143367472217605,-0.0181000000000004,,,,,
2009-06-25 00:00:00,12.7292,12.6257,--,12.7475,12.384,-0.810753482233337,-0.103199999999999,-0.813091160481416,-0.1035,,,,,
2009-06-24 00:00:00,12.3695,12.7289,--,12.7676,12.2851,2.94298422968054,0.363899999999999,2.90553377258579,0.359399999999999,,,,,
2009-06-23 00:00:00,12.5037,12.365,--,12.5037,12.2935,-1.16618308834696,-0.145899999999999,-1.10927165558995,-0.1387,,,,,
2009-06-22 00:00:00,12.8829,12.5109,--,12.8841,12.4982,-2.80153828225148,-0.3606,-2.8875486109494,-0.372,,,,,
2009-06-19 00:00:00,12.7816,12.8715,--,13.0395,12.7816,0.726208456259233,0.0927999999999987,0.703354822557427,0.0899000000000001,,,,,
2009-06-18 00:00:00,12.5703,12.7787,--,12.8423,12.5207,1.6004897673605,0.2013,1.65787610478669,0.208400000000001,,,,,
2009-06-17 00:00:00,12.8881,12.5774,--,12.8881,12.4442,-2.47053349875931,-0.3186,-2.4107510028631,-0.310699999999999,,,,,
2009-06-16 00:00:00,13.0428,12.896,--,13.0667,12.8264,-1.16265702001119,-0.1517,-1.12552519397675,-0.146799999999999,,,,,
2009-06-15 00:00:00,13.4879,13.0477,--,13.4879,12.9864,-3.27657397866519,-0.441999999999998,-3.26366595244626,-0.440199999999999,,,,,
2009-06-12 00:00:00,13.6597,13.4897,--,13.6597,13.4348,-1.24164488663402,-0.169600000000001,-1.24453684927196,-0.170000000000002,,,,,
2009-06-11 00:00:00,13.4905,13.6593,--,13.6841,13.4375,1.30231316330087,0.175599999999999,1.25125088024906,0.168799999999999,,,,,
2009-06-10 00:00:00,13.3431,13.4837,--,13.6339,13.3431,1.10070556126237,0.146800000000001,1.05372814413443,0.140600000000001,,,,,
2009-06-09 00:00:00,13.3593,13.3369,--,13.4971,13.3004,-0.0681852240371655,-0.00910000000000011,-0.167673455944543,-0.0223999999999993,,,,,
2009-06-08 00:00:00,13.5175,13.346,--,13.5175,13.2062,-1.38034996453062,-0.1868,-1.26872572591086,-0.1715,,,,,
2009-06-05 00:00:00,13.3063,13.5328,--,13.7029,13.3063,1.47570485902819,0.1968,1.70220121295927,0.2265,,,,,
2009-06-04 00:00:00,13.2604,13.336,--,13.4695,13.2108,0.526906928185379,0.0699000000000005,0.570118548460074,0.0755999999999997,,,,,
2009-06-03 00:00:00,13.4963,13.2661,--,13.5563,13.2012,-1.65974796145293,-0.2239,-1.70565266035876,-0.2302,,,,,
2009-06-02 00:00:00,13.4823,13.49,--,13.5762,13.3681,0.100174377620306,0.0135000000000005,0.0571119171061304,0.00769999999999982,,,,,
2009-06-01 00:00:00,13.049,13.4765,--,13.4986,13.049,3.24841984294196,0.423999999999999,3.27611311211587,0.4275,,,,,
2009-05-29 00:00:00,13.0955,13.0525,--,13.3253,12.9999,-0.253712067371245,-0.033199999999999,-0.328357069222246,-0.0429999999999993,,,,,
2009-05-28 00:00:00,13.3847,13.0857,--,13.3847,12.9598,-2.32948693069012,-0.312100000000001,-2.23389392365911,-0.299000000000001,,,,,
2009-05-27 00:00:00,13.2597,13.3978,--,13.44,13.2299,1.13531711883086,0.150399999999999,1.04150169310014,0.1381,,,,,
2009-05-26 00:00:00,13.1178,13.2474,--,13.2534,12.7778,1.02262588364485,0.1341,0.987970543841192,0.1296,,,,,
2009-05-25 00:00:00,13.1333,13.1133,--,13.1919,12.978,-0.135556046332747,-0.0177999999999994,-0.152284650468653,-0.0199999999999996,,,,,
2009-05-22 00:00:00,13.0516,13.1311,--,13.2033,12.9761,0.505931879066211,0.0661000000000005,0.609120720831158,0.0794999999999995,,,,,
2009-05-21 00:00:00,13.4468,13.065,--,13.4468,12.9963,-2.69316133645153,-0.361600000000001,-2.83933724008686,-0.3818,,,,,
2009-05-20 00:00:00,13.5063,13.4266,--,13.6133,13.2392,-0.562118126272905,-0.075899999999999,-0.5900949927071,-0.079699999999999,,,,,
2009-05-19 00:00:00,13.1502,13.5025,--,13.6089,13.1502,2.72669867088655,0.3584,2.67904670651397,0.3523,,,,,
2009-05-18 00:00:00,12.792,13.1441,--,13.2044,12.4671,3.27890750227865,0.417299999999999,2.75250156347717,0.3521,,,,,
2009-05-15 00:00:00,12.752,12.7268,--,12.9689,12.6182,-0.16081836938017,-0.0204999999999984,-0.197616060225846,-0.0251999999999999,,,,,
2009-05-14 00:00:00,12.5261,12.7473,--,12.7828,12.2151,1.7651003496671,0.2211,1.76591277412762,0.2212,,,,,
2009-05-13 00:00:00,13.3962,12.5262,--,13.4401,12.4674,-6.55158007818329,-0.878200000000001,-6.49437900300086,-0.870000000000001,,,,,
2009-05-12 00:00:00,13.5265,13.4044,--,13.6698,13.2709,-0.97514848851984,-0.132,-0.902672531697037,-0.1221,,,,,
2009-05-11 00:00:00,13.6958,13.5364,--,13.7344,13.3846,-1.16530373831775,-0.159599999999999,-1.16386045356971,-0.1594,,,,,
2009-05-08 00:00:00,13.1825,13.696,--,13.7338,13.1825,3.89689204463561,0.5137,3.89531575952968,0.513500000000001,,,,,
2009-05-07 00:00:00,13.282,13.1823,--,13.7749,13.1216,-0.479397242899632,-0.0634999999999994,-0.750639963860867,-0.0997000000000003,,,,,
2009-05-06 00:00:00,13.0607,13.2458,--,13.3754,13.0008,1.47550026047252,0.192599999999999,1.41722878559341,0.185099999999998,,,,,
2009-05-05 00:00:00,13.0215,13.0532,--,13.1878,12.9439,0.338222181225598,0.0440000000000005,0.243443535690978,0.0317000000000007,,,,,
2009-05-04 00:00:00,12.7314,13.0092,--,13.0325,12.7314,2.24223704996109,0.285299999999999,2.18200669211555,0.277799999999999,,,,,
2009-04-30 00:00:00,12.1833,12.7239,--,12.832,12.1833,5.21532762213476,0.630700000000001,4.43722144246634,0.540600000000001,,,,,
2009-04-29 00:00:00,11.6118,12.0932,--,12.1734,11.6118,4.10812672176308,0.4772,4.14578273824901,0.481399999999999,,,,,
2009-04-28 00:00:00,11.8443,11.616,--,11.8443,11.4573,-1.88443378297337,-0.223100000000001,-1.92750943491807,-0.228300000000001,,,,,
2009-04-27 00:00:00,11.9239,11.8391,--,11.9239,11.6339,-0.709511309408992,-0.0846,-0.711176712317275,-0.0847999999999995,,,,,
2009-04-24 00:00:00,11.6467,11.9237,--,11.9775,11.6467,2.28087632314845,0.2659,2.37835610086978,0.277000000000001,,,,,
2009-04-23 00:00:00,11.8669,11.6578,--,11.8861,11.5854,-1.20089834315013,-0.1417,-1.76204400475271,-0.209099999999999,,,,,
2009-04-22 00:00:00,11.5858,11.7995,--,11.8985,11.4388,1.85680743068264,0.2151,1.8444993008683,0.213699999999999,,,,,
2009-04-21 00:00:00,11.6724,11.5844,--,11.7098,11.1622,-0.838868725604319,-0.097999999999999,-0.753915218806751,-0.0879999999999992,,,,,
2009-04-20 00:00:00,12.2979,11.6824,--,12.2979,11.5572,-5.03735134651807,-0.6197,-5.00491953910831,-0.615500000000001,,,,,
2009-04-17 00:00:00,12.0106,12.3021,--,12.31,11.9509,2.42872843535601,0.291699999999999,2.42702279652973,0.291499999999999,,,,,
2009-04-16 00:00:00,11.7006,12.0104,--,12.0465,11.7006,2.65299145299146,0.310400000000001,2.64772746696751,0.309800000000001,,,,,
2009-04-15 00:00:00,11.766,11.7,--,11.766,11.5026,-0.423837001480886,-0.0498000000000012,-0.56093829678736,-0.0660000000000007,,,,,
2009-04-14 00:00:00,11.3444,11.7498,--,11.9146,11.3444,3.6969702318439,0.418900000000001,3.57356933817567,0.4054,,,,,
2009-04-09 00:00:00,10.881,11.3309,--,11.4048,10.881,4.15004503924848,0.451499999999999,4.13473026376252,0.4499,,,,,
2009-04-08 00:00:00,10.8159,10.8794,--,10.9394,10.4886,1.07115318512464,0.115300000000001,0.587098623323082,0.0635000000000012,,,,,
2009-04-07 00:00:00,11.0432,10.7641,--,11.0432,10.5858,-2.2076659610615,-0.243,-2.52734714575487,-0.279100000000001,,,,,
2009-04-06 00:00:00,11.2515,11.0071,--,11.5363,10.8085,-2.20518333585067,-0.248200000000001,-2.17215482380128,-0.244400000000001,,,,,
2009-04-03 00:00:00,11.1786,11.2553,--,11.4863,11.0161,0.71766695600039,0.0801999999999996,0.686132431610404,0.0767000000000007,,,,,
2009-04-02 00:00:00,10.4112,11.1751,--,11.2252,10.4112,7.46011750790919,0.7758,7.3372906101122,0.763900000000001,,,,,
2009-04-01 00:00:00,10.1177,10.3993,--,10.4037,9.8642,2.90936439294232,0.294,2.78324125048184,0.281600000000001,,,,,
2009-03-31 00:00:00,9.7075,10.1053,--,10.1427,9.7032,4.10107961101038,0.398099999999999,4.09786247746588,0.3978,,,,,
2009-03-30 00:00:00,10.4143,9.7072,--,10.4143,9.674,-6.80223124705972,-0.708499999999999,-6.78970262043537,-0.707100000000001,,,,,
2009-03-27 00:00:00,10.5935,10.4157,--,10.6192,10.2776,-1.80445173515854,-0.191400000000002,-1.67838769056498,-0.177800000000001,,,,,
2009-03-26 00:00:00,10.4968,10.6071,--,10.6149,10.4461,1.05946131346526,0.1112,1.05079643319869,0.110300000000001,,,,,
2009-03-25 00:00:00,10.5004,10.4959,--,10.6606,10.2881,0.350887257151613,0.0367000000000015,-0.0428555102662772,-0.00450000000000017,,,,,
2009-03-24 00:00:00,10.638,10.4592,--,11.0066,10.2622,-1.48536766852848,-0.1577,-1.68076706147773,-0.178800000000001,,,,,
2009-03-23 00:00:00,10.0032,10.6169,--,10.6446,10.0032,6.0258650821391,0.603399999999999,6.13503678822776,0.6137,,,,,
2009-03-20 00:00:00,9.8616,10.0135,--,10.0868,9.707,1.61347607691918,0.159000000000001,1.54031800113573,0.151900000000001,,,,,
2009-03-19 00:00:00,9.2007,9.8545,--,10.2418,9.2007,6.89801054390037,0.635899999999999,7.10598106665798,0.6538,,,,,
2009-03-18 00:00:00,9.15,9.2186,--,9.4384,9.0694,0.760738878565977,0.0696000000000012,0.749726775956284,0.0686,,,,,
2009-03-17 00:00:00,9.1209,9.149,--,9.2637,9.0017,0.223473478956233,0.0203999999999986,0.308083632097693,0.0280999999999985,,,,,
2009-03-16 00:00:00,8.86,9.1286,--,9.2968,8.86,3.10142308561104,0.274600000000001,3.03160270880362,0.268600000000001,,,,,
2009-03-13 00:00:00,8.7302,8.854,--,9.1173,8.7302,1.30202970183748,0.113799999999999,1.41806602368788,0.123799999999999,,,,,
2009-03-12 00:00:00,8.643,8.7402,--,8.7519,8.2742,1.18314424635332,0.1022,1.12460951058659,0.0971999999999991,,,,,
2009-03-11 00:00:00,8.5044,8.638,--,8.9065,8.391,1.6713747645951,0.141999999999999,1.57095150745496,0.1336,,,,,
2009-03-10 00:00:00,7.7216,8.496,--,8.5055,7.715,9.93219812639098,0.767600000000001,10.0290095317033,0.774400000000001,,,,,
2009-03-09 00:00:00,7.8822,7.7284,--,7.9382,7.5488,-2.00593411609565,-0.1582,-1.95123188957398,-0.1538,,,,,
2009-03-06 00:00:00,8.2177,7.8866,--,8.319,7.777,-3.96483280972212,-0.3256,-4.02910790123758,-0.331100000000001,,,,,
2009-03-05 00:00:00,9.2613,8.2122,--,9.2613,8.1938,-11.2472846350874,-1.0407,-11.3277833565482,-1.0491,,,,,
2009-03-04 00:00:00,8.856,9.2529,--,9.2546,8.856,4.67910354892356,0.413600000000001,4.48170731707318,0.3969,,,,,
2009-03-03 00:00:00,9.0284,8.8393,--,9.1123,8.7342,-2.11293341159012,-0.190799999999999,-2.09450179433787,-0.1891,,,,,
2009-03-02 00:00:00,9.5628,9.0301,--,9.5628,8.9745,-5.3984118004484,-0.515300000000002,-5.57054419207764,-0.5327,,,,,
2009-02-27 00:00:00,10.0197,9.5454,--,10.0197,9.3601,-4.75743848655983,-0.476799999999999,-4.73367466091799,-0.4743,,,,,
2009-02-26 00:00:00,9.1339,10.0222,--,10.168,9.1339,9.53463463682265,0.872399999999999,9.72530901367433,0.888299999999999,,,,,
2009-02-25 00:00:00,9.2839,9.1498,--,9.6186,9.0185,-1.44125123874358,-0.133799999999999,-1.44443606673918,-0.134099999999998,,,,,
2009-02-24 00:00:00,9.5754,9.2836,--,9.5754,9.0222,-3.12023876609688,-0.298999999999999,-3.04739227604069,-0.2918,,,,,
2009-02-23 00:00:00,9.6989,9.5826,--,10.0598,9.5637,-1.40749428977098,-0.136800000000001,-1.19910505315036,-0.116300000000001,,,,,
2009-02-20 00:00:00,10.3676,9.7194,--,10.3676,9.6469,-6.24674447766953,-0.647600000000001,-6.25217022261661,-0.648199999999999,,,,,
2009-02-19 00:00:00,10.6225,10.367,--,10.721,10.3591,-2.30226268223497,-0.244299999999999,-2.40527182866557,-0.2555,,,,,
2009-02-18 00:00:00,10.7539,10.6113,--,10.8856,10.3743,-1.2856411926136,-0.138199999999999,-1.3260305563563,-0.1426,,,,,
2009-02-17 00:00:00,11.2475,10.7495,--,11.2475,10.6406,-4.40980311949776,-0.495900000000001,-4.42765058901979,-0.498000000000001,,,,,
2009-02-16 00:00:00,11.6146,11.2454,--,11.6146,11.2,-3.24623366343449,-0.3773,-3.17875777039243,-0.369199999999999,,,,,
2009-02-13 00:00:00,11.6744,11.6227,--,12.0103,11.5351,-0.342119252996754,-0.0398999999999994,-0.442849311313646,-0.0517000000000003,,,,,
2009-02-12 00:00:00,11.9227,11.6626,--,11.9227,11.5518,-2.32410113818142,-0.2775,-2.18155283618645,-0.260100000000001,,,,,
2009-02-11 00:00:00,12.1689,11.9401,--,12.1689,11.8462,-2.10384776209959,-0.256600000000001,-1.88020281208656,-0.228800000000001,,,,,
2009-02-10 00:00:00,12.7543,12.1967,--,12.7543,12.1925,-4.1870586109649,-0.532999999999999,-4.37185890248779,-0.557600000000001,,,,,
2009-02-09 00:00:00,12.3932,12.7297,--,12.7877,12.3388,2.62990285000202,0.3262,2.71519865732821,0.336499999999999,,,,,
2009-02-06 00:00:00,12.3401,12.4035,--,12.583,12.2835,0.811957475860723,0.0998999999999999,0.513772173645268,0.0633999999999997,,,,,
2009-02-05 00:00:00,12.3913,12.3036,--,12.3913,11.9129,-0.816612790107136,-0.1013,-0.707754634299871,-0.0876999999999999,,,,,
2009-02-04 00:00:00,11.974,12.4049,--,12.5784,11.974,3.55020201008381,0.4253,3.59863036579255,0.430899999999999,,,,,
2009-02-03 00:00:00,11.6796,11.9796,--,11.9959,11.5299,2.48785161864348,0.290799999999999,2.56858111579163,0.299999999999999,,,,,
2009-02-02 00:00:00,12.1007,11.6888,--,12.1007,11.5115,-3.47174049483037,-0.420399999999999,-3.40393530952754,-0.411899999999999,,,,,
2009-01-30 00:00:00,12.2978,12.1092,--,12.3359,11.9664,-1.43823407320587,-0.1767,-1.53360763713836,-0.188600000000001,,,,,
2009-01-29 00:00:00,12.6478,12.2859,--,12.6478,12.1602,-2.88209952175803,-0.364599999999999,-2.86136719429466,-0.3619,,,,,
2009-01-28 00:00:00,11.6786,12.6505,--,12.693,11.6786,8.4781080107702,0.9887,8.32205915092562,0.9719,,,,,
2009-01-27 00:00:00,11.8573,11.6618,--,11.9682,11.433,-1.5208708062051,-0.180100000000001,-1.6487733295101,-0.195500000000001,,,,,
2009-01-26 00:00:00,10.953,11.8419,--,12.0607,10.9175,7.96378687866963,0.8735,8.11558477129555,0.888900000000001,,,,,
2009-01-23 00:00:00,11.4934,10.9684,--,11.4934,10.6025,-4.60104023518361,-0.529,-4.56783893364887,-0.524999999999999,,,,,
2009-01-22 00:00:00,11.4922,11.4974,--,12.0869,11.3659,-0.0981865892759263,-0.0112999999999985,0.0452480813073242,0.00520000000000032,,,,,
2009-01-21 00:00:00,11.5583,11.5087,--,11.7049,10.9783,-0.674900102702196,-0.0782000000000007,-0.429128851128625,-0.0495999999999999,,,,,
2009-01-20 00:00:00,12.1375,11.5869,--,12.2581,11.5268,-4.67065966794465,-0.5677,-4.53635427394438,-0.550599999999999,,,,,
2009-01-19 00:00:00,12.8697,12.1546,--,13.0737,11.9398,-5.16813606928298,-0.6624,-5.5564620775931,-0.7151,,,,,
2009-01-16 00:00:00,12.5681,12.817,--,13.1233,12.5681,1.99096030811344,0.2502,1.98041072238446,0.248900000000001,,,,,
2009-01-15 00:00:00,12.9536,12.5668,--,13.0104,12.4384,-2.87957710558448,-0.372599999999998,-2.98604249011857,-0.386799999999999,,,,,
2009-01-14 00:00:00,13.6064,12.9394,--,13.7983,12.7611,-4.98101735241634,-0.6783,-4.90210489181563,-0.667000000000002,,,,,
2009-01-13 00:00:00,14.1396,13.6177,--,14.1396,13.4362,-3.75299497480334,-0.531000000000001,-3.69105208068121,-0.5219,,,,,
2009-01-12 00:00:00,14.0912,14.1487,--,14.1535,13.9877,0.366032730135989,0.0516000000000005,0.408056091745197,0.0574999999999992,,,,,
2009-01-09 00:00:00,13.9269,14.0971,--,14.3635,13.9177,1.38370479046653,0.192399999999999,1.22209536939304,0.170199999999999,,,,,
2009-01-08 00:00:00,14.15,13.9047,--,14.15,13.6623,-1.86118404336411,-0.2637,-1.73356890459364,-0.2453,,,,,
2009-01-07 00:00:00,14.2892,14.1684,--,14.2892,14.0675,-0.998511665606892,-0.142899999999999,-0.845393723931355,-0.120799999999999,,,,,
2009-01-06 00:00:00,14.0519,14.3113,--,14.3333,13.8742,1.99408473791113,0.2798,1.84601370633152,0.259399999999999,,,,,
2009-01-05 00:00:00,13.9018,14.0315,--,14.1571,13.8503,1.05509542671948,0.1465,0.932972708570111,0.1297,,,,,
2009-01-02 00:00:00,13.6616,13.885,--,13.8875,13.6416,2.21283236653808,0.300599999999999,1.63524038180008,0.2234,,,,,
2008-12-30 00:00:00,13.2466,13.5844,--,13.5865,13.1796,2.56867156944173,0.340200000000001,2.5500883245512,0.3378,,,,,
2008-12-29 00:00:00,13.2132,13.2442,--,13.2544,13.1235,-0.0181178566575688,-0.00240000000000151,0.234613870977498,0.0309999999999988,,,,,
2008-12-23 00:00:00,13.1997,13.2466,--,13.4794,13.1887,0.119418326934127,0.0158000000000005,0.355311105555436,0.0469000000000008,,,,,
2008-12-22 00:00:00,13.3794,13.2308,--,13.408,13.2056,-1.22214341707418,-0.1637,-1.11066266050795,-0.1486,,,,,
2008-12-19 00:00:00,13.4491,13.3945,--,13.5949,13.2079,-0.322967130280774,-0.0434000000000001,-0.405975121011807,-0.0545999999999989,,,,,
2008-12-18 00:00:00,13.5121,13.4379,--,13.6509,13.313,-0.650603656688273,-0.0879999999999992,-0.549137439776196,-0.0741999999999994,,,,,
2008-12-17 00:00:00,13.6579,13.5259,--,13.9141,13.4039,-0.956321165745245,-0.130599999999999,-0.966473616002458,-0.132,,,,,
2008-12-16 00:00:00,13.4765,13.6565,--,13.6685,13.2149,1.26127061335864,0.1701,1.33565836827069,0.18,,,,,
2008-12-15 00:00:00,13.6093,13.4864,--,13.9087,13.363,-0.860807880324921,-0.117100000000001,-0.90305893763823,-0.1229,,,,,
2008-12-12 00:00:00,14.0648,13.6035,--,14.0648,13.1238,-3.25230427856168,-0.4573,-3.27981912291678,-0.4613,,,,,
