Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,ETF Segment of Deutsche Börse Group,,,,,,,,,,,
,Monthly Report: December 2021,,,,,,,,,,,
,,,,,,,,,,,,
,,Product Name,ISIN,Xetra Ticker,Product Family,ETF Type,Replication,Income Treatment,Xetra Order Book Turnover (€ m),,Assets under Management (€ m),Xetra Liquidity Measure (XLM)*
,,Exchange Traded Funds,,,,,,,12-2021,November 2021,December 2021,December 2021
,924,iShares MSCI Europe Health Care Sector UCITS ETF EUR (Acc),IE00BMW42181,ESIH,iShares,Passive,Full Replication,Accumulating,2.273049105,3.671073443,300.97331117000004,18.1749047619048
,925,Xtrackers Spain UCITS ETF 1C,LU0592216393,XESP,Xtrackers,Passive,Full Replication,Accumulating,2.2595523450000004,7.099570459999999,45.5171391295,16.8794761904762
,926,SPDR MSCI Europe Technology UCITS ETF,IE00BKWQ0K51,SPYK,SPDR,Passive,Full Replication,Accumulating,2.2568071400000003,1.9580201400000001,87.23854748999999,12.8555
,927,Xtrackers S&P Select Frontier Swap UCITS ETF 1C,LU0328476410,DX2Z,Xtrackers,Passive,Swap-based,Accumulating,2.253986596,2.3201040780000004,88.49929423649199,91.8967142857143
,928,Lyxor Euro Government Bond 1-3Y (DR) UCITS ETF - Dist,LU1650487926,EGV3,Lyxor,Passive,Full Replication,Distributing,2.2510793450000004,15.955007655,19.506133488699998,5.70814285714286
,929,Deka EURO STOXX Select Dividend 30 UCITS ETF,DE000ETFL078,EL4G,Deka ETF,Passive,Full Replication,Distributing,2.248271204,5.9230255839999995,208.23565427,9.75825
,930,Amundi MSCI USA ESG Universal Select UCITS ETF DR (A),LU2109786660,SBIU,Amundi,Passive,Full Replication,Accumulating,2.2428776200000002,0.85409263,3.5950300414763037,24.896380952381
,931,Xtrackers SLI UCITS ETF 1D,LU0322248146,DXS0,Xtrackers,Passive,Full Replication,Distributing,2.24172166,3.9917908300000002,179.308363028777,11.6849473684211
,932,SPDR Bloomberg Barclays 15+ Year Gilt UCITS ETF,IE00B6YX5L24,SYBL,SPDR,Passive,Full Replication,Distributing,2.240359648,3.2874789939999998,127.92889483267481,16.9488095238095
,933,Amundi US Treasury 7-10 UCITS ETF (DR) - Hedged EUR (C),LU2153616169,7USH,Amundi,Passive,Full Replication,Accumulating,2.2365609730000005,6.938783102,178.3083132699157,49.3369
,934,Amundi MSCI Switzerland UCITS ETF - EUR (C),LU1681044720,540J,Amundi,Passive,Swap-based,Accumulating,2.232754,1.7689439,190.60329638998388,9.7281
,935,iShares MSCI Saudi Arabia Capped UCITS ETF USD (Acc),IE00BYYR0489,IUSS,iShares,Passive,Full Replication,Accumulating,2.231448566,5.773187798,334.4637767526046,65.4561428571429
,936,Amundi EURO STOXX 50 UCITS ETF DR - EUR (D),LU1681047319,V50D,Amundi,Passive,Full Replication,Alternative,2.23088625,3.29308439,94.27888032997399,14.9916666666667
,937,Amundi BBB Euro Corporate Investment Grade ESG UCITS ETF DR - EUR (C),LU1681041387,CAB3,Amundi,Passive,Swap-based,Accumulating,2.2260237445,3.7664763595000004,88.43164457981368,16.0782380952381
,938,Xtrackers Nikkei 225 UCITS ETF 2D EUR Hedged,LU1875395870,XDJE,Xtrackers,Passive,Full Replication,Distributing,2.217453545,5.41159546,47.0115845295,13.9624761904762
,939,Lyxor US Treasury 10+Y (DR) UCITS ETF - Dist,LU1407890620,DJAD,Lyxor,Passive,Full Replication,Distributing,2.2139567650000003,9.255882675,233.79132942041744,11.3874
,940,iShares BRIC 50 UCITS ETF USD (Dist),IE00B1W57M07,IQQ9,iShares,Passive,Full Replication,Distributing,2.211514095,2.367960025,168.63574516157513,53.1122857142857
,941,Amundi MSCI UK IMI SRI UCITS ETF (DR) - EUR (D),LU2368674631,CUIK,Amundi,Passive,Full Replication,Distributing,2.2100291320000003,4.037916552,81.74794975989417,39.0946
,942,BlackRock ESG Multi-Asset Moderate Portfolio UCITS ETF EUR (Acc),IE00BLLZQS08,MODR,iShares,Active ,Full Replication,Accumulating,2.182759027,1.5708262860000002,17.95219191,45.47745
,943,Lyxor MSCI Europe Small Cap UCITS ETF,LU0392496344,X026,Lyxor,Passive,Swap-based,Distributing,2.1689292599999996,0.63300641,66.25323729591386,32.2509523809524
,944,Xtrackers MSCI Indonesia Swap UCITS ETF 1C,LU0476289623,XAIN,Xtrackers,Passive,Swap-based,Accumulating,2.167940656,4.26670398,117.621724310655,56.1340952380952
,945,Lyxor STOXX Europe 600 Oil & Gas UCITS ETF - Dist,LU2082998167,OIGS,Lyxor,Passive,Swap-based,Distributing,2.16065134,3.1051109799999996,24.2136529761,18.3575238095238
,946,UBS ETF (IE) CMCI ex-Agriculture SF UCITS ETF (USD) A-acc,IE00BZ2GV965,UEQU,UBS ETF,Passive,Swap-based,Accumulating,2.1593834,0.6089715600000001,40.191117883807166,37.8058095238095
,947,Xtrackers USD Corporate Green Bond UCITS ETF 1C - EUR Hedged,IE00028H9QJ8,XGUE,Xtrackers,Passive,Optimised,Accumulating,2.1509476910000003,1.622424839,102.7082643912,41.52905
,948,Deka STOXX Europe 50 UCITS ETF,DE000ETFL250,EL4Y,Deka ETF,Passive,Full Replication,Distributing,2.15011734,1.78659308,47.88067763,17.1512380952381
,949,UBS ETF (IE) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,IE00BJXT3B87,4UBK,UBS ETF,Passive,Full Replication,Distributing,2.1371759019999996,2.7477440979999996,502.88606880000003,43.143380952381
,950,iShares Refinitiv Inclusion and Diversity UCITS ETF,IE00BD0B9B76,OPEN,iShares,Passive,Full Replication,Accumulating,2.132488779,2.425486117,34.91641073635881,32.82955
,951,Amundi MSCI EMU ESG Leaders Select UCITS ETF DR - EUR (C),LU1602144575,AMED,Amundi,Passive,Full Replication,Accumulating,2.1183435,2.2221995,1800.780551239535,11.86555
,952,Lyxor F.A.Z. 100 Index (DR) UCITS ETF,LU0650624025,C006,Lyxor,Passive,Full Replication,Distributing,2.09739375,1.8987911100000001,91.26485819,21.611619047619
,953,L&G Healthcare Breakthrough UCITS ETF,IE00BK5BC677,XMLH,L&G ETF,Passive,Full Replication,Accumulating,2.082593362,3.931608428,187.9906763906057,38.1185714285714
,954,SPDR MSCI Europe Industrials UCITS ETF,IE00BKWQ0J47,SPYQ,SPDR,Passive,Full Replication,Accumulating,2.0783736,1.77941045,430.56895598,16.2643
,955,Vanguard EUR Eurozone Government Bond UCITS ETF,IE00BZ163H91,VGEB,Vanguard,Passive,Optimised,Distributing,2.0743783259999997,4.567964076999999,567.1743297,7.77385
,956,Invesco MSCI Europe ESG Universal Screened UCITS ETF,IE00BJQRDL90,ESGE,Invesco,Passive,Full Replication,Accumulating,2.06650834,3.5258986599999997,242.5282905,13.0298095238095
,957,iShares Fallen Angels High Yield Corp Bond UCITS ETF,IE00BYM31M36,QDVQ,iShares,Passive,Optimised,Distributing,2.0603191052,3.7203417244000003,844.2713743863676,30.8978
,958,Xtrackers II Germany Government Bond UCITS ETF 1D,LU0468896575,D5BB,Xtrackers,Passive,Optimised,Distributing,2.05131254,1.66390047,65.28339433560001,9.04828571428571
,959,UBS ETF (IE) S&P 500 UCITS ETF (USD) A-dis,IE00B7K93397,UBU9,UBS ETF,Passive,Full Replication,Distributing,2.0489273740000002,2.74086277,606.5675229,15.5034761904762
,960,iShares MSCI World ESG Enhanced UCITS ETF USD (Dist),IE00BG11HV38,EMND,iShares,Passive,Optimised,Distributing,2.044842389,3.358368374,194.51397048384246,18.92495
,961,HSBC MSCI Taiwan Capped UCITS ETF,IE00B3S1J086,H4ZU,HSBC ETF,Passive,Full Replication,Distributing,2.03007822,1.9021628700000002,42.74177433,47.5691904761905
,962,Lyxor STOXX Europe 600 Automobiles & Parts UCITS ETF,LU2082995908,DFOA,Lyxor,Passive,Swap-based,Distributing,2.02594456,1.18183724,12.721044580000001,20.90815
,963,Xtrackers II iTraxx Crossover Short Daily Swap UCITS ETF 1C,LU0321462870,DXST,Xtrackers,Passive,Swap-based,Accumulating,2.009478091,0.46495534600000005,238.7928506676,41.5561
,964,BlackRock ESG Multi-Asset Conservative Portfolio UCITS ETF EUR (Acc),IE00BLP53M98,MACV,iShares,Active ,Full Replication,Accumulating,1.9931079329999999,1.161995354,11.70141844,45.92945
,965,Amundi MSCI Europe ESG Leaders Select UCITS ETF DR (A),LU2109787478,SADE,Amundi,Passive,Full Replication,Accumulating,1.99292737,3.21285813,69.36162557999832,18.4873
,966,UBS ETF (IE) CMCI ex-Agriculture SF UCITS ETF (hedged to EUR) A-acc,IE00BYT5CV85,UIQ1,UBS ETF,Passive,Swap-based,Accumulating,1.98159774,1.73869126,9.326544265760196,40.276
,967,Xtrackers MSCI EM Asia Swap UCITS ETF 1D,LU2296661775,XMA1,Xtrackers,Passive,Swap-based,Distributing,1.973542436,0.140785372,279.846278511084,38.2736
,968,UBS ETF (LU) Bloomberg Euro Inflation Linked 1-10 UCITS ETF (EUR) A-dis,LU1645380368,FRC3,UBS ETF,Passive,Full Replication,Distributing,1.9714244005,0.966216736,214.5890015,25.1009
,969,UBS ETF (LU) EURO STOXX 50 ESG UCITS ETF (EUR) A-dis,LU1971906802,UET5,UBS ETF,Passive,Full Replication,Distributing,1.962761686,4.812593626,45.1111084,30.3745714285714
,970,The Medical Cannabis and Wellness UCITS ETF - Acc,IE00BG5J1M21,CBSX,HANetf,Passive,Full Replication,Accumulating,1.96131676,3.08758461,32.030029154158576,55.1178095238095
,971,SPDR MSCI ACWI EUR Hdg UCITS ETF (Acc),IE00BF1B7389,SPP1,SPDR,Passive,Optimised,Accumulating,1.9513112639999999,8.610654018000002,288.8346154005,18.3714761904762
,972,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,IE00B7KQ7B66,UBU7,UBS ETF,Passive,Optimised,Distributing,1.949083422,2.321698768,172.7495446,34.9338571428571
,973,SPDR MSCI Europe Consumer Staples UCITS ETF,IE00BKWQ0D84,SPYC,SPDR,Passive,Full Replication,Accumulating,1.93898575,1.8194892000000003,177.30380424,15.6444
,974,Invesco JPX-Nikkei 400 UCITS ETF Acc,IE00BPRCH686,SMLN,Invesco,Passive,Swap-based,Accumulating,1.9291782,1.9488435999999998,65.75874161298434,18.35095
,975,UBS ETF (LU) Bloomberg Euro Area Liquid Corporates UCITS ETF (EUR) A-dis,LU0721553864,UEFR,UBS ETF,Passive,Optimised,Distributing,1.928152475,2.410074855,68.50917798,20.8657
,976,BNP Paribas Easy MSCI Japan ESG Filtered Min TE UCITS ETF EUR Hedged - C,LU1481203070,EJAH,EasyETF,Passive,Optimised,Accumulating,1.926042254,0.084810818,19.872,33.39675
,977,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF - USD,LU1291108642,EWRD,EasyETF,Passive,Optimised,Accumulating,1.91820311425918,2.9942438394268787,17.9745,21.6327142857143
,978,SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist),IE00B6YX5B26,SPYV,SPDR,Passive,Optimised,Distributing,1.902232588,1.601185726,89.56546071870034,39.2654
,979,BNP Paribas Easy MSCI EMU ESG Filtered Min TE UCITS ETF,LU1291098827,EMUX,EasyETF,Passive,Optimised,Accumulating,1.899120178,2.735866054,153.081,19.12295
,980,iShares EUR Govt Bond 15-30yr UCITS ETF EUR (Dist),IE00B1FZS913,IBCL,iShares,Passive,Optimised,Distributing,1.8971461200000002,3.9074885600000004,262.21559416,15.1272857142857
,981,Xtrackers Nifty 50 Swap UCITS ETF 1C,LU0292109690,DBX7,Xtrackers,Passive,Swap-based,Accumulating,1.8944936200000002,3.60297486,109.425329339044,32.5881
,982,JPM BetaBuilders US Treasury Bond UCITS ETF      ,IE00BJK9HH50,BBTR,J.P. Morgan ETF,Passive,Optimised,Accumulating,1.891093312,0.115897648,34.56981974218612,8.2559
,983,Xtrackers MSCI Europe Value UCITS ETF 1C,LU0486851024,D5BL,Xtrackers,Passive,Full Replication,Accumulating,1.887686775,1.779569765,23.2945312875,28.9647619047619
,984,Invesco Nasdaq-100 Swap UCITS ETF Acc,IE00BNRQM384,EQQX,Invesco,Passive,Swap-based,Accumulating,1.8835840449999999,0.042739525,88.43545688093539,71.4053
,985,Lyxor STOXX Europe 600 Food & Beverage UCITS ETF,LU2082997359,DFOP,Lyxor,Passive,Swap-based,Distributing,1.86207228,0.93300976,74.78528688099999,20.2747
,986,iShares Edge MSCI USA Minimum Volatility ESG UCITS ETF,IE00BKVL7331,MVEA,iShares,Passive,Optimised,Accumulating,1.8429193130000001,1.1046839700000002,1635.1380656983931,23.72305
,987,Amundi MSCI Europe Momentum Factor UCITS ETF - EUR (C),LU1681041460,MJMT,Amundi,Passive,Swap-based,Accumulating,1.82706902,1.6845546400000002,482.9222344596917,15.40335
,988,Lyxor MSCI World Energy TR UCITS ETF - Acc (EUR),LU0533032420,LYPC,Lyxor,Passive,Swap-based,Accumulating,1.8226786000000001,2.81202825,72.84856585589999,34.8024
,989,Lyxor Net Zero 2050 S&P Eurozone Climate PAB (DR) UCITS ETF - Acc,LU2195226068,ZPAB,Lyxor,Passive,Full Replication,Accumulating,1.81963649,2.64174202,1414.4709098295,28.94895
,990,Xtrackers MSCI India Swap UCITS ETF 1C,LU0514695187,XCS5,Xtrackers,Passive,Swap-based,Accumulating,1.818351418,3.4090053219999996,78.246735216888,28.4553333333333
,991,HSBC Developed World Sustainable Equity UCITS ETF,IE00BKY59K37,H41C,HSBC ETF,Passive,Full Replication,Accumulating,1.8142651,1.507271332,97.76295420000001,20.7429047619048
,992,Lyxor STOXX Europe 600 Travel & Leisure UCITS ETF - Dist,LU2082999132,6TVL,Lyxor,Passive,Swap-based,Distributing,1.81422901,1.288437595,6.805405002500001,29.54615
,993,SPDR Bloomberg Barclays Global Aggregate Bond UCITS ETF,IE00B43QJJ40,SYBZ,SPDR,Passive,Optimised,Distributing,1.807417098,1.659432455,395.76446724351047,18.0939
,994,UBS ETF (IE) Factor MSCI USA Prime Value UCITS ETF (hedged to EUR) A-acc,IE00BWT3KL42,UBUW,UBS ETF,Passive,Full Replication,Accumulating,1.80207827,2.843629435,58.82474339,64.37255
,995,Xtrackers MSCI North America High Dividend Yield UCITS ETF 1C,IE00BH361H73,XDND,Xtrackers,Passive,Full Replication,Accumulating,1.785919435,1.49023071,40.99631264925,37.36835
,996,BNP Paribas Easy MSCI Japan SRI S-Series PAB 5% Capped UCITS ETF,LU1753045928,JSRI,EasyETF,Passive,Full Replication,Distributing,1.782033145,7.84895628,247.617,17.9061428571429
,997,VanEck Vectors J.P. Morgan EM Local Currency Bond UCITS ETF - USD A,IE00BDS67326,EM1C,VanEck Vectors,Passive,Optimised,Accumulating,1.774541314,4.510745168000001,45.544273962564006,63.7330476190476
,998,Lyxor STOXX Europe Select Dividend 30 UCITS ETF - Dist,LU1812092168,SELD,Lyxor,Passive,Swap-based,Distributing,1.7727542760000001,1.39476267,166.16793340900003,15.65685
,999,iShares € Floating Rate Bond ESG UCITS ETF,IE00BF5GB717,EFRN,iShares,Passive,Optimised,Distributing,1.7685630197,2.0458222862,64.77948775,22.9933
,1000,iShares USD Treasury Bond 7-10yr UCITS ETF USD (Acc),IE00B3VWN518,SXRM,iShares,Passive,Optimised,Accumulating,1.762894521935355,1.9384298852579018,747.436926258167,6.0718
,1001,SPDR Bloomberg Barclays 1-5 Year Gilt UCITS ETF,IE00B6YX5K17,SYB5,SPDR,Passive,Full Replication,Distributing,1.752709142,2.286768418,653.1835642999952,10.5037142857143
,1002,Amundi DAX 50 ESG UCITS ETF DR (C),LU2240851688,DECD,Amundi,Passive,Full Replication,Accumulating,1.74953878,2.0363795,10.7541807199995,33.4124
,1003,Lyxor Hong Kong (HSI) UCITS ETF - Dist,LU1900067940,LHKG,Lyxor,Passive,Swap-based,Distributing,1.745211305,0.7176921850000001,111.2049569588,30.2557619047619
,1004,Xtrackers II Harvest China Government Bond UCITS ETF 1D,LU1094612022,CGB,Xtrackers,Passive,Optimised,Distributing,1.74487015,3.6487213860000005,253.510088244431,56.8981904761905
,1005,HSBC MSCI China A UCITS ETF,IE00BF4NQ904,H41K,HSBC ETF,Passive,Full Replication,Distributing,1.74004849,0.613259512,52.287647899999996,43.0611904761905
,1006,Xtrackers MSCI Mexico UCITS ETF 1C,LU0476289466,D5BI,Xtrackers,Passive,Full Replication,Accumulating,1.738164785,2.1569965504999997,84.50420278475,49.50855
,1007,Amundi MSCI World ESG Universal Select UCITS ETF DR (A),LU2109786587,SBIW,Amundi,Passive,Full Replication,Accumulating,1.73442689,1.59301622,5.518002991787751,20.3294761904762
,1008,Amundi Prime Eurozone UCITS ETF DR - EUR (C),LU2089238112,PRAZ,Amundi,Passive,Full Replication,Accumulating,1.72725251,1.021064945,40.74340620995199,34.64235
,1009,UBS ETF (LU) MSCI China ESG Universal Low Carbon Select UCITS ETF (USD) A-dis,LU1953188833,UETC,UBS ETF,Passive,Full Replication,Distributing,1.726380296,2.5846996859999996,201.36468449,98.4753333333333
,1010,Lyxor MSCI North America UCITS ETF,LU0392494992,X013,Lyxor,Passive,Swap-based,Distributing,1.72400442,1.1599113,156.36049231312327,24.4153
,1011,Amundi MSCI World Climate Paris Aligned PAB UCITS ETF DR - USD (C),LU2182388400,PABW,Amundi,Passive,Full Replication,Accumulating,1.72354441,4.56196646,144.86146084182795,27.2958
,1012,Lyxor Core EURO STOXX 50 (DR) UCITS ETF Acc,LU0908501215,MSED,Lyxor,Passive,Full Replication,Accumulating,1.7225785,4.12562575,114.5960434104,14.5289523809524
,1013,SPDR ICE BofAML 0-5 Year EM USD Government Bond EUR Hdg UCITS ETF (Acc),IE00BJL36X53,ZPR6,SPDR,Passive,Optimised,Accumulating,1.697878915,2.799410047,101.7291262353,36.434380952381
,1014,SPDR MSCI Europe Telecommunication Services UCITS ETF,IE00BKWQ0N82,SPYT,SPDR,Passive,Full Replication,Accumulating,1.69778916,0.6828069099999999,13.145865820000001,15.43405
,1015,iShares EUR Govt Bond 10-15yr UCITS ETF EUR (Dist),IE00B4WXJH41,EUN8,iShares,Passive,Optimised,Distributing,1.690164685,0.947522755,52.72231035,8.98880952380953
,1016,Lyxor MSCI World Materials TR UCITS ETF - Acc (EUR),LU0533033824,LYPH,Lyxor,Passive,Swap-based,Accumulating,1.6778887,1.20204415,42.4224014634,20.7479047619048
,1017,Xtrackers II USD Overnight Rate Swap UCITS ETF 1C,LU0321465469,DXSZ,Xtrackers,Passive,Swap-based,Accumulating,1.677450514,2.2360150350000003,278.434584237095,4.21047619047619
,1018,Amundi Prime US Corporates UCITS ETF DR - USD (C),LU2089239276,PRAP,Amundi,Passive,Optimised,Accumulating,1.6750030955000001,1.4314501155000001,6.4443092136362194,46.55785
,1019,iShares S&P 500 Swap UCITS ETF USD (Acc),IE00BMTX1Y45,I500,iShares,Passive,Swap-based,Accumulating,1.6599902736,9.2455931614,1486.727688716228,9.25265
,1020,UBS ETF (IE) MSCI World Socially Responsible UCITS ETF (USD) A-acc,IE00BK72HJ67,4UBH,UBS ETF,Passive,Full Replication,Accumulating,1.659622862,1.019341974,516.6480153,65.21725
,1021,Lyxor 1 DivDAX (DR) UCITS ETF,DE000ETF9033,E903,Lyxor,Passive,Full Replication,Distributing,1.6560651599999998,1.5950246199999998,45.19465633,23.42035
,1022,Lyxor 1 STOXX Europe 600 ESG (DR) UCITS ETF,DE000ETF9603,E960,Lyxor,Passive,Full Replication,Distributing,1.65605373,0.918095125,54.35841379,20.8364
,1023,Amundi Euro High Yield Bond ESG UCITS ETF DR - EUR (C),LU1681040496,AHYE,Amundi,Passive,Swap-based,Accumulating,1.65308895,3.24085064,342.87181600996695,13.8821904761905
,1024,Vanguard USD Corporate Bond UCITS ETF,IE00BZ163K21,VUCP,Vanguard,Passive,Optimised,Distributing,1.6527313030000002,2.242373565,256.19926169999997,23.8142
,1025,Amundi Prime Euro Gov Bonds 0-1Y UCITS ETF DR (C),LU2233156582,PRAB,Amundi,Passive,Full Replication,Accumulating,1.6518829205,0.109311057,17.986703659930047,12.687619047619
,1026,Amundi Index MSCI North America UCITS ETF DR - EUR (D),LU1737653045,DNRA,Amundi,Passive,Full Replication,Distributing,1.6445131100000001,2.33039323,16.208329545989084,22.5728095238095
,1027,Xtrackers MSCI Japan ESG Screened UCITS ETF 1D,IE00BPVLQD13,XDNY,Xtrackers,Passive,Full Replication,Distributing,1.6368655600000002,2.393493154,138.388081272916,25.62945
,1028,Lyxor MSCI Millennials ESG Filtered (DR) UCITS ETF,LU2023678449,GENY,Lyxor,Passive,Full Replication,Accumulating,1.62907578,2.475004828,89.29446170029004,49.75245
,1029,Lyxor ESG USD High Yield (DR) UCITS ETF - Dist,LU1435356149,LYX8,Lyxor,Passive,Optimised,Distributing,1.62597337,2.653090008,94.73945213818737,31.2182380952381
,1030,CSIF (IE) MSCI USA ESG Leaders Blue UCITS ETF B (USD) - Acc,IE00BJBYDP94,CSY2,Credit Suisse,Passive,Full Replication,Accumulating,1.61897038,5.049222620000001,1956.5778233886,22.82485
,1031,HSBC MSCI AC Far East ex Japan UCITS ETF USD,IE00BBQ2W338,H411,HSBC ETF,Passive,Optimised,Accumulating,1.61427176,0.9375944599999999,458.87608539999997,41.297
,1032,HSBC MSCI Turkey UCITS ETF,IE00B5BRQB73,H4ZK,HSBC ETF,Passive,Full Replication,Distributing,1.6103019922,1.4429627456,9.212000361,166.8071
,1033,HSBC Emerging Market Sustainable Equity UCITS ETF,IE00BKY59G90,H4Z1,HSBC ETF,Passive,Full Replication,Accumulating,1.609607888,0.538237486,117.2756988,38.997
,1034,Lyxor FTSE China A50 UCITS ETF,LU0947415054,C024,Lyxor,Passive,Swap-based,Accumulating,1.60389,1.9205708600000002,34.434787644515055,56.2944761904762
,1035,HSBC MSCI Russia Capped UCITS ETF,IE00B5LJZQ16,H4ZM,HSBC ETF,Passive,Full Replication,Distributing,1.5996089180000002,4.222066718000001,93.93811068000001,37.7552857142857
,1036,SPDR S&P UK Dividend Aristocrats UCITS ETF,IE00B6S2Z822,SPYG,SPDR,Passive,Full Replication,Distributing,1.594483312,1.4898169079999999,157.94785163278905,42.66015
,1037,Invesco Goldman Sachs Equity Factor Index World UCITS ETF Acc,IE00BFG1RG61,SMLW,Invesco,Passive,Swap-based,Accumulating,1.58987524,1.3803713199999998,299.16989603675614,37.6535
,1038,Amundi Euro Corporate Financials ESG UCITS ETF DR - EUR (C),LU1681040066,AFIN,Amundi,Passive,Optimised,Accumulating,1.583057555,2.50753471,87.91250748997089,13.84405
,1039,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,LU0671493277,UEFD,UBS ETF,Passive,Full Replication,Distributing,1.5782218000000001,1.82989074,163.90881093000002,52.1158571428571
,1040,Invesco US Treasury Bond 7-10 Year UCITS ETF - EUR Hdg Dist,IE00BF2FN869,TRDE,Invesco,Passive,Full Replication,Distributing,1.576033942,3.4526020720000004,144.97173174208,6.92745
,1041,UBS ETF (LU) Bloomberg Euro Inflation Linked 10+ UCITS ETF (EUR) A-dis,LU1645381689,FRC4,UBS ETF,Passive,Full Replication,Distributing,1.570457598,1.527253091,48.10798999,43.3726666666667
,1042,Xtrackers MSCI Philippines UCITS ETF 1C,LU0592215403,XPQP,Xtrackers,Passive,Full Replication,Accumulating,1.564534869,2.6855106114000002,47.283256410669,83.1934
